"Month","Animal","State","Count"
2009 5,"Cattle (excl. calves)","Western Australia",37300
2009 6,"Cattle (excl. calves)","Western Australia",36300
2009 7,"Cattle (excl. calves)","Western Australia",36500
2009 8,"Cattle (excl. calves)","Western Australia",35000
2009 9,"Cattle (excl. calves)","Western Australia",38900
2009 10,"Cattle (excl. calves)","Western Australia",38200
2009 11,"Cattle (excl. calves)","Western Australia",37100
2009 12,"Cattle (excl. calves)","Western Australia",37400
2010 1,"Cattle (excl. calves)","Western Australia",35100
2010 2,"Cattle (excl. calves)","Western Australia",37300
2010 3,"Cattle (excl. calves)","Western Australia",41300
2010 4,"Cattle (excl. calves)","Western Australia",34500
2010 5,"Cattle (excl. calves)","Western Australia",38200
2010 6,"Cattle (excl. calves)","Western Australia",37900
2010 7,"Cattle (excl. calves)","Western Australia",32500
2010 8,"Cattle (excl. calves)","Western Australia",42000
2010 9,"Cattle (excl. calves)","Western Australia",39500
2010 10,"Cattle (excl. calves)","Western Australia",42100
2010 11,"Cattle (excl. calves)","Western Australia",41600
2010 12,"Cattle (excl. calves)","Western Australia",41300
2011 1,"Cattle (excl. calves)","Western Australia",32600
2011 2,"Cattle (excl. calves)","Western Australia",34500
2011 3,"Cattle (excl. calves)","Western Australia",35700
2011 4,"Cattle (excl. calves)","Western Australia",31500
2011 5,"Cattle (excl. calves)","Western Australia",36900
2011 6,"Cattle (excl. calves)","Western Australia",34400
2011 7,"Cattle (excl. calves)","Western Australia",27800
2011 8,"Cattle (excl. calves)","Western Australia",35000
2011 9,"Cattle (excl. calves)","Western Australia",37600
2011 10,"Cattle (excl. calves)","Western Australia",36600
2011 11,"Cattle (excl. calves)","Western Australia",37800
2011 12,"Cattle (excl. calves)","Western Australia",34600
2012 1,"Cattle (excl. calves)","Western Australia",31200
2012 2,"Cattle (excl. calves)","Western Australia",30500
2012 3,"Cattle (excl. calves)","Western Australia",29800
2012 4,"Cattle (excl. calves)","Western Australia",28100
2012 5,"Cattle (excl. calves)","Western Australia",33000
2012 6,"Cattle (excl. calves)","Western Australia",30500
2012 7,"Cattle (excl. calves)","Western Australia",31200
2012 8,"Cattle (excl. calves)","Western Australia",31900
2012 9,"Cattle (excl. calves)","Western Australia",31500
2012 10,"Cattle (excl. calves)","Western Australia",33700
2012 11,"Cattle (excl. calves)","Western Australia",35500
2012 12,"Cattle (excl. calves)","Western Australia",32200
2013 1,"Cattle (excl. calves)","Western Australia",34200
2013 2,"Cattle (excl. calves)","Western Australia",32800
2013 3,"Cattle (excl. calves)","Western Australia",33600
2013 4,"Cattle (excl. calves)","Western Australia",28500
2013 5,"Cattle (excl. calves)","Western Australia",34500
2013 6,"Cattle (excl. calves)","Western Australia",31700
2013 7,"Cattle (excl. calves)","Western Australia",34700
2013 8,"Cattle (excl. calves)","Western Australia",33700
2013 9,"Cattle (excl. calves)","Western Australia",35800
2013 10,"Cattle (excl. calves)","Western Australia",38200
2013 11,"Cattle (excl. calves)","Western Australia",37900
2013 12,"Cattle (excl. calves)","Western Australia",36700
2014 1,"Cattle (excl. calves)","Western Australia",35800
2014 2,"Cattle (excl. calves)","Western Australia",32200
2014 3,"Cattle (excl. calves)","Western Australia",31800
2014 4,"Cattle (excl. calves)","Western Australia",28000
2014 5,"Cattle (excl. calves)","Western Australia",32800
2014 6,"Cattle (excl. calves)","Western Australia",33700
2014 7,"Cattle (excl. calves)","Western Australia",34500
2014 8,"Cattle (excl. calves)","Western Australia",35000
2014 9,"Cattle (excl. calves)","Western Australia",38100
2014 10,"Cattle (excl. calves)","Western Australia",40800
2014 11,"Cattle (excl. calves)","Western Australia",37800
2014 12,"Cattle (excl. calves)","Western Australia",39700
2015 1,"Cattle (excl. calves)","Western Australia",34600
2015 2,"Cattle (excl. calves)","Western Australia",32900
2015 3,"Cattle (excl. calves)","Western Australia",36100
2015 4,"Cattle (excl. calves)","Western Australia",28400
2015 5,"Cattle (excl. calves)","Western Australia",31500
2015 6,"Cattle (excl. calves)","Western Australia",34800
2015 7,"Cattle (excl. calves)","Western Australia",35800
2015 8,"Cattle (excl. calves)","Western Australia",31300
2015 9,"Cattle (excl. calves)","Western Australia",38700
2015 10,"Cattle (excl. calves)","Western Australia",36900
2015 11,"Cattle (excl. calves)","Western Australia",36600
2015 12,"Cattle (excl. calves)","Western Australia",39000
2016 1,"Cattle (excl. calves)","Western Australia",30400
2016 2,"Cattle (excl. calves)","Western Australia",32400
2016 3,"Cattle (excl. calves)","Western Australia",32100
2016 4,"Cattle (excl. calves)","Western Australia",30600
2016 5,"Cattle (excl. calves)","Western Australia",31500
2016 6,"Cattle (excl. calves)","Western Australia",32000
2016 7,"Cattle (excl. calves)","Western Australia",28500
2016 8,"Cattle (excl. calves)","Western Australia",33000
2016 9,"Cattle (excl. calves)","Western Australia",34900
2016 10,"Cattle (excl. calves)","Western Australia",32300
2016 11,"Cattle (excl. calves)","Western Australia",35100
2016 12,"Cattle (excl. calves)","Western Australia",34900
2017 1,"Cattle (excl. calves)","Western Australia",28400
2017 2,"Cattle (excl. calves)","Western Australia",28600
2017 3,"Cattle (excl. calves)","Western Australia",31600
2017 4,"Cattle (excl. calves)","Western Australia",24500
2017 5,"Cattle (excl. calves)","Western Australia",29200
2017 6,"Cattle (excl. calves)","Western Australia",31800
2017 7,"Cattle (excl. calves)","Western Australia",28500
2017 8,"Cattle (excl. calves)","Western Australia",32400
2017 9,"Cattle (excl. calves)","Western Australia",34700
2017 10,"Cattle (excl. calves)","Western Australia",34100
2017 11,"Cattle (excl. calves)","Western Australia",34700
2017 12,"Cattle (excl. calves)","Western Australia",34600
2018 1,"Cattle (excl. calves)","Western Australia",30000
2018 2,"Cattle (excl. calves)","Western Australia",29600
2018 3,"Cattle (excl. calves)","Western Australia",33100
2018 4,"Cattle (excl. calves)","Western Australia",29100
2018 5,"Cattle (excl. calves)","Western Australia",33600
2018 6,"Cattle (excl. calves)","Western Australia",33300
2018 7,"Cattle (excl. calves)","Western Australia",33900
2018 8,"Cattle (excl. calves)","Western Australia",34900
2018 9,"Cattle (excl. calves)","Western Australia",35100
2018 10,"Cattle (excl. calves)","Western Australia",37500
2018 11,"Cattle (excl. calves)","Western Australia",38900
2018 12,"Cattle (excl. calves)","Western Australia",36300
1976 7,"Cows and heifers","New South Wales",119600
1976 8,"Cows and heifers","New South Wales",114600
1976 9,"Cows and heifers","New South Wales",114900
1976 10,"Cows and heifers","New South Wales",99300
1976 11,"Cows and heifers","New South Wales",92500
1976 12,"Cows and heifers","New South Wales",109200
1977 1,"Cows and heifers","New South Wales",123600
1977 2,"Cows and heifers","New South Wales",143100
1977 3,"Cows and heifers","New South Wales",167700
1977 4,"Cows and heifers","New South Wales",136000
1977 5,"Cows and heifers","New South Wales",159600
1977 6,"Cows and heifers","New South Wales",169400
1977 7,"Cows and heifers","New South Wales",147300
1977 8,"Cows and heifers","New South Wales",142500
1977 9,"Cows and heifers","New South Wales",137500
1977 10,"Cows and heifers","New South Wales",120900
1977 11,"Cows and heifers","New South Wales",138600
1977 12,"Cows and heifers","New South Wales",125700
1978 1,"Cows and heifers","New South Wales",139800
1978 2,"Cows and heifers","New South Wales",144800
1978 3,"Cows and heifers","New South Wales",160900
1978 4,"Cows and heifers","New South Wales",141000
1978 5,"Cows and heifers","New South Wales",177000
1978 6,"Cows and heifers","New South Wales",170500
1978 7,"Cows and heifers","New South Wales",134800
1978 8,"Cows and heifers","New South Wales",141600
1978 9,"Cows and heifers","New South Wales",109500
1978 10,"Cows and heifers","New South Wales",126600
1978 11,"Cows and heifers","New South Wales",136300
1978 12,"Cows and heifers","New South Wales",107800
1979 1,"Cows and heifers","New South Wales",123700
1979 2,"Cows and heifers","New South Wales",139200
1979 3,"Cows and heifers","New South Wales",150700
1979 4,"Cows and heifers","New South Wales",108400
1979 5,"Cows and heifers","New South Wales",118600
1979 6,"Cows and heifers","New South Wales",75500
1979 7,"Cows and heifers","New South Wales",56200
1979 8,"Cows and heifers","New South Wales",75700
1979 9,"Cows and heifers","New South Wales",70900
1979 10,"Cows and heifers","New South Wales",88000
1979 11,"Cows and heifers","New South Wales",78600
1979 12,"Cows and heifers","New South Wales",76900
1980 1,"Cows and heifers","New South Wales",90200
1980 2,"Cows and heifers","New South Wales",93500
1980 3,"Cows and heifers","New South Wales",108600
1980 4,"Cows and heifers","New South Wales",123800
1980 5,"Cows and heifers","New South Wales",119600
1980 6,"Cows and heifers","New South Wales",56900
1980 7,"Cows and heifers","New South Wales",59600
1980 8,"Cows and heifers","New South Wales",61900
1980 9,"Cows and heifers","New South Wales",80200
1980 10,"Cows and heifers","New South Wales",89400
1980 11,"Cows and heifers","New South Wales",73400
1980 12,"Cows and heifers","New South Wales",76900
1981 1,"Cows and heifers","New South Wales",63600
1981 2,"Cows and heifers","New South Wales",67000
1981 3,"Cows and heifers","New South Wales",75300
1981 4,"Cows and heifers","New South Wales",82600
1981 5,"Cows and heifers","New South Wales",105500
1981 6,"Cows and heifers","New South Wales",60700
1981 7,"Cows and heifers","New South Wales",56300
1981 8,"Cows and heifers","New South Wales",39700
1981 9,"Cows and heifers","New South Wales",48500
1981 10,"Cows and heifers","New South Wales",55500
1981 11,"Cows and heifers","New South Wales",49700
1981 12,"Cows and heifers","New South Wales",62200
1982 1,"Cows and heifers","New South Wales",59400
1982 2,"Cows and heifers","New South Wales",73100
1982 3,"Cows and heifers","New South Wales",84800
1982 4,"Cows and heifers","New South Wales",66800
1982 5,"Cows and heifers","New South Wales",76400
1982 6,"Cows and heifers","New South Wales",80700
1982 7,"Cows and heifers","New South Wales",74600
1982 8,"Cows and heifers","New South Wales",61600
1982 9,"Cows and heifers","New South Wales",86600
1982 10,"Cows and heifers","New South Wales",73700
1982 11,"Cows and heifers","New South Wales",95100
1982 12,"Cows and heifers","New South Wales",96500
1983 1,"Cows and heifers","New South Wales",75400
1983 2,"Cows and heifers","New South Wales",81800
1983 3,"Cows and heifers","New South Wales",100400
1983 4,"Cows and heifers","New South Wales",89500
1983 5,"Cows and heifers","New South Wales",75400
1983 6,"Cows and heifers","New South Wales",63500
1983 7,"Cows and heifers","New South Wales",56400
1983 8,"Cows and heifers","New South Wales",54900
1983 9,"Cows and heifers","New South Wales",61400
1983 10,"Cows and heifers","New South Wales",56800
1983 11,"Cows and heifers","New South Wales",57200
1983 12,"Cows and heifers","New South Wales",51000
1984 1,"Cows and heifers","New South Wales",47300
1984 2,"Cows and heifers","New South Wales",50400
1984 3,"Cows and heifers","New South Wales",52300
1984 4,"Cows and heifers","New South Wales",41100
1984 5,"Cows and heifers","New South Wales",57900
1984 6,"Cows and heifers","New South Wales",55900
1984 7,"Cows and heifers","New South Wales",53600
1984 8,"Cows and heifers","New South Wales",47600
1984 9,"Cows and heifers","New South Wales",42800
1984 10,"Cows and heifers","New South Wales",51400
1984 11,"Cows and heifers","New South Wales",50400
1984 12,"Cows and heifers","New South Wales",42600
1985 1,"Cows and heifers","New South Wales",57700
1985 2,"Cows and heifers","New South Wales",55600
1985 3,"Cows and heifers","New South Wales",64400
1985 4,"Cows and heifers","New South Wales",54600
1985 5,"Cows and heifers","New South Wales",72900
1985 6,"Cows and heifers","New South Wales",51300
1985 7,"Cows and heifers","New South Wales",56600
1985 8,"Cows and heifers","New South Wales",43000
1985 9,"Cows and heifers","New South Wales",43800
1985 10,"Cows and heifers","New South Wales",61300
1985 11,"Cows and heifers","New South Wales",67700
1985 12,"Cows and heifers","New South Wales",63000
1986 1,"Cows and heifers","New South Wales",71800
1986 2,"Cows and heifers","New South Wales",66800
1986 3,"Cows and heifers","New South Wales",69700
1986 4,"Cows and heifers","New South Wales",89300
1986 5,"Cows and heifers","New South Wales",78700
1986 6,"Cows and heifers","New South Wales",62500
1986 7,"Cows and heifers","New South Wales",65200
1986 8,"Cows and heifers","New South Wales",52600
1986 9,"Cows and heifers","New South Wales",62400
1986 10,"Cows and heifers","New South Wales",71200
1986 11,"Cows and heifers","New South Wales",70100
1986 12,"Cows and heifers","New South Wales",74600
1987 1,"Cows and heifers","New South Wales",75300
1987 2,"Cows and heifers","New South Wales",84800
1987 3,"Cows and heifers","New South Wales",87300
1987 4,"Cows and heifers","New South Wales",86900
1987 5,"Cows and heifers","New South Wales",85100
1987 6,"Cows and heifers","New South Wales",76800
1987 7,"Cows and heifers","New South Wales",77700
1987 8,"Cows and heifers","New South Wales",49900
1987 9,"Cows and heifers","New South Wales",59500
1987 10,"Cows and heifers","New South Wales",68800
1987 11,"Cows and heifers","New South Wales",73200
1987 12,"Cows and heifers","New South Wales",82000
1988 1,"Cows and heifers","New South Wales",71300
1988 2,"Cows and heifers","New South Wales",88400
1988 3,"Cows and heifers","New South Wales",103300
1988 4,"Cows and heifers","New South Wales",62300
1988 5,"Cows and heifers","New South Wales",60900
1988 6,"Cows and heifers","New South Wales",61200
1988 7,"Cows and heifers","New South Wales",52600
1988 8,"Cows and heifers","New South Wales",66000
1988 9,"Cows and heifers","New South Wales",62300
1988 10,"Cows and heifers","New South Wales",54600
1988 11,"Cows and heifers","New South Wales",66900
1988 12,"Cows and heifers","New South Wales",50600
1989 1,"Cows and heifers","New South Wales",51600
1989 2,"Cows and heifers","New South Wales",65700
1989 3,"Cows and heifers","New South Wales",51400
1989 4,"Cows and heifers","New South Wales",52300
1989 5,"Cows and heifers","New South Wales",60400
1989 6,"Cows and heifers","New South Wales",55800
1989 7,"Cows and heifers","New South Wales",53800
1989 8,"Cows and heifers","New South Wales",63200
1989 9,"Cows and heifers","New South Wales",59300
1989 10,"Cows and heifers","New South Wales",61600
1989 11,"Cows and heifers","New South Wales",71100
1989 12,"Cows and heifers","New South Wales",57300
1990 1,"Cows and heifers","New South Wales",71400
1990 2,"Cows and heifers","New South Wales",67700
1990 3,"Cows and heifers","New South Wales",77500
1990 4,"Cows and heifers","New South Wales",59500
1990 5,"Cows and heifers","New South Wales",81700
